Card Name,Condition,Creation Date,Custom Price,Foil,Foil/Etched,Frame Type,Language,Mana Cost,Mana Value,Quantity,Rarity,Reserved List,Scryfall Id,Set Code
Future Sight,,2025-10-04T18:30:16,-,,,Regular,,{2}{U}{U}{U},5,1,R,,688bd665-4948-4961-aec5-f17782257f9b,ons
Inevitable Betrayal,,2025-10-04T11:39:39,-,,,Regular,,,0,1,R,,28c015a6-dc4c-49f6-8d39-4c7b598e5a61,mh2
Treva's Ruins,,2025-10-04T00:00:08,-,,,Regular,,,0,1,U,,8bae2458-b54f-426a-ad40-13529a73c423,pls
Treva's Ruins,,2025-10-04T00:00:12,-,,,Regular,,,0,1,U,,8bae2458-b54f-426a-ad40-13529a73c423,pls
Treva's Ruins,,2025-10-04T00:00:47,-,,,Regular,,,0,1,U,,8bae2458-b54f-426a-ad40-13529a73c423,pls
Darkpact,,2025-10-01T20:38:46,-,,,Regular,,{B}{B}{B},3,1,R,Reserved List,f550c4e2-a9ba-4bd6-9ba6-94fa5b02e27a,3ed
Fyndhorn Elves,,2025-10-01T22:12:27,-,,,Regular,,{G},1,1,C,,3ba95ffa-990a-4013-98b7-5d8c0b34e9c4,ice
Primal Whisperer,,2025-10-01T22:32:07,-,,,Regular,,{4}{G},5,1,R,,c777432f-7965-4ad8-8d53-93919ae767d4,lgn
Whirlpool Warrior,,2025-10-04T10:17:36,-,,,Regular,,{2}{U},3,1,R,,01f891ca-4e6a-4710-b1cf-5dabb5e1ad93,apc
Icy Manipulator,,2025-10-04T02:00:38,-,,,Regular,,{4},4,1,U,,1eda936f-7691-4440-9b83-eb0c6035b109,ice
Urza's Rage,,2025-10-01T23:22:45,-,,,Regular,,{2}{R},3,1,R,,61a25a35-3ae4-471e-adcd-d8baf2f77b68,inv
Worldgorger Dragon,,2025-10-01T21:03:00,-,,,Regular,,{3}{R}{R}{R},6,1,R,,99783a2b-a95a-457b-82d6-001933aee5ec,jud
Heart Sliver,,2025-10-01T23:02:36,-,,,Regular,,{1}{R},2,1,C,,27a83ab6-0d15-49e4-90e3-b3a2a095c632,tmp
Pashalik Mons,,2025-10-01T22:55:51,-,,,Regular,,{2}{R},3,1,R,,a62b7671-efde-40b2-9cb1-76339d614d29,dmr
Peer Pressure,,2025-10-04T13:20:21,-,,,Regular,,{3}{U},4,1,R,,be0110ba-49e4-4729-8a84-4d408b20df53,ons
Riptide Entrancer,,2025-10-04T10:16:37,-,,,Regular,,{1}{U}{U},3,1,R,,2cd9abc9-f289-4294-bc0f-4addc8b92a4e,ons
Risky Move,,2025-10-01T23:41:35,-,,,Regular,,{3}{R}{R}{R},6,1,R,,0b09315c-d6ff-4fdb-8774-c6402b45e959,ons
Risky Move,,2025-10-01T23:41:41,-,,,Regular,,{3}{R}{R}{R},6,1,R,,0b09315c-d6ff-4fdb-8774-c6402b45e959,ons
Strike It Rich,,2025-10-01T23:28:15,-,,,Regular,,{R},1,1,U,,2099f819-d504-447a-a390-75267d8a7e55,h2r
Urza's Tower,,2025-10-03T23:57:52,-,,,Regular,,,0,1,C,,9bb66579-0840-4ec3-aa6a-731874662dbb,5ed
Urza's Tower,,2025-10-03T23:57:56,-,,,Regular,,,0,1,C,,9bb66579-0840-4ec3-aa6a-731874662dbb,5ed
Ethereal Armor,,2025-10-04T23:11:46,-,,,Regular,,{W},1,1,S,,2167e245-dbdc-4a4b-b475-05b23f84a98b,tsr
Ethereal Armor,,2025-10-04T23:11:50,-,,,Regular,,{W},1,1,S,,2167e245-dbdc-4a4b-b475-05b23f84a98b,tsr
Ethereal Armor,,2025-10-04T23:12:25,-,,,Regular,,{W},1,1,S,,2167e245-dbdc-4a4b-b475-05b23f84a98b,tsr
Jabari's Influence,,2025-10-04T20:56:07,-,,,Regular,,{3}{W}{W},5,1,R,Reserved List,c9f764d7-4c18-40ef-8373-ef1e2a88007e,mir
Phyrexian Tyranny,,2025-10-03T20:13:19,-,,,Regular,,{U}{B}{R},3,1,R,,e8440ca8-73ca-462b-a735-f6fb3d0de603,pls
Slate of Ancestry,,2025-10-04T01:59:12,-,,,Regular,,{4},4,1,R,,ae596e8c-04f5-48b0-b5e2-683c74912e85,ons
Clone,,2025-10-04T10:21:09,-,,,Regular,,{3}{U},4,1,U,,b59fde1a-8d41-4f09-a4a1-4a15aaa704c7,3ed
Grand Melee,,2025-10-01T23:41:16,-,,,Regular,,{3}{R},4,1,R,,9a0d3142-4224-4b51-885d-33c8938418c1,ons
Thopter Squadron,,2025-10-04T00:09:38,-,,,Regular,,{5},5,1,R,,d3ac2d30-7c9a-40b3-812e-e77e49229f48,exo
Destructive Flow,,2025-10-03T20:13:16,-,,,Regular,,{B}{R}{G},3,1,R,,7db86e34-c3ec-4a29-8779-81350a985644,pls
Destructive Flow,,2025-10-03T20:13:28,-,,,Regular,,{B}{R}{G},3,1,R,,7db86e34-c3ec-4a29-8779-81350a985644,pls
Tide Shaper,,2025-10-04T10:08:54,-,,,Regular,,{U},1,1,U,,ff1fb951-89c2-49c9-9ee9-3c8d0d6c4c86,mh2
Tide Shaper,,2025-10-04T10:08:58,-,,,Regular,,{U},1,1,U,,ff1fb951-89c2-49c9-9ee9-3c8d0d6c4c86,mh2
Ashes to Ashes,,2025-10-01T20:39:19,-,,,Regular,,{1}{B}{B},3,1,C,,ef4afc85-55ff-46b1-92c6-37c30a45ddda,ren
Glory,,2025-10-04T20:41:34,-,,,Regular,,{3}{W}{W},5,1,R,,7a414f0e-b157-4570-8213-1c58a96bf7a5,jud
Plaguebearer,,2025-10-01T19:18:49,-,,,Regular,,{1}{B},2,1,R,,a8493df6-9954-4e33-867c-ca4bcf3953b2,exo
Frantic Search,,2025-10-04T11:34:49,-,,,Regular,,{2}{U},3,1,C,,1904db14-6df7-424f-afa5-e3dfab31300a,ulg
Flickerwisp,,2025-10-04T18:50:52,-,,,Regular,,{1}{W}{W},3,1,S,,6931aad2-aa2c-4069-9e5a-2566b9f3eae4,tsr
Forest,,2025-10-01T22:49:01,-,,,Regular,,,0,1,C,,89f4fcbb-86a8-475f-a547-d59014bb7a98,p02
Command Tower,,2025-10-01T21:11:18,-,,,Regular,,,0,1,C,,84b79453-bb88-4c23-8cdb-82ba57ea3bc5,brc
Fireball,,2025-10-01T23:28:11,-,,,Regular,,{X}{R},1,1,C,,5a450153-45b5-4aea-aa27-8ffe6301e8b6,pmei
Portcullis,,2025-10-04T02:02:06,-,,,Regular,,{4},4,1,R,,a4de4af2-fa75-4a87-b0e1-0117727917a5,sth
Tidespout Tyrant,,2025-10-01T21:00:07,-,,,Regular,,{5}{U}{U}{U},8,1,R,,ca7d9ed5-30c7-4d9f-b2b6-ce959de53e30,rvr
Eternal Witness,,2025-10-01T22:26:02,-,,,Regular,,{1}{G}{G},3,1,S,,584dfb52-4a6c-4a33-9ae1-12227b938f9a,tsr
Goblin Anarchomancer,,2025-10-03T20:16:16,-,,,Regular,,{R}{G},2,1,C,,f7f07a80-05b5-4108-9e68-f8da05866acc,mh2
Veldt,,2025-10-04T00:03:44,-,,,Regular,,,0,1,R,Reserved List,987534fb-74a9-46a3-805f-fe2fe2df4a90,ice
Bad River,,2025-10-03T23:53:57,-,,,Regular,,,0,1,U,,7a78abdb-d1ac-49cb-a74b-9de21c06364a,mir
Cloud Cover,,2025-10-01T21:09:35,-,,,Regular,,{2}{W}{U},4,1,R,,943b3886-5556-474f-8dc1-18219e25abc3,pls
Exile,,2025-10-04T20:53:52,-,,,Regular,,{2}{W},3,1,R,,bf6e3ca4-5b56-40bb-bec7-c92fc7eb50d2,6ed
Rogue's Passage,,2025-10-03T23:55:52,-,,,Regular,,,0,1,U,,9f7675e6-bde2-4490-9f7a-809f3f49d6fd,pw24
Zur's Weirding,,2025-10-04T13:26:49,-,,,Regular,,{3}{U},4,1,R,,e1f8531f-19ca-48a2-baf2-c5dc6f18d79c,ice
Caller of the Hunt,,2025-10-01T22:06:13,-,,,Regular,,{2}{G},3,1,R,,c0e8e1cf-0a47-4ce4-889a-091229d0e466,mmq
Chaotic Goo,,2025-10-01T23:10:42,-,,,Regular,,{2}{R}{R},4,1,R,,0e9881a4-3078-4fe0-be09-54ddad1d18a0,tmp
Farseek,,2025-10-01T21:04:01,-,,,Regular,,{1}{G},2,1,S,,74db0dd4-3bb6-41f7-803c-a04647327dec,tsr
Farseek,,2025-10-01T21:04:22,-,,,Regular,,{1}{G},2,1,S,,74db0dd4-3bb6-41f7-803c-a04647327dec,tsr
Farseek,,2025-10-01T22:40:36,-,,,Regular,,{1}{G},2,1,S,,74db0dd4-3bb6-41f7-803c-a04647327dec,tsr
Farseek,,2025-10-01T22:40:40,-,,,Regular,,{1}{G},2,1,S,,74db0dd4-3bb6-41f7-803c-a04647327dec,tsr
Rancor,,2025-10-01T22:46:11,-,,,Regular,,{G},1,1,C,,59e256c2-38df-4012-9308-ce17dd889e5f,ulg
Rancor,,2025-10-01T22:46:14,-,,,Regular,,{G},1,1,C,,59e256c2-38df-4012-9308-ce17dd889e5f,ulg
Rancor,,2025-10-01T22:46:17,-,,,Regular,,{G},1,1,C,,59e256c2-38df-4012-9308-ce17dd889e5f,ulg
Rancor,,2025-10-01T22:46:21,-,,,Regular,,{G},1,1,C,,59e256c2-38df-4012-9308-ce17dd889e5f,ulg
Dandan,,2025-10-01T21:13:22,-,,,Regular,,{U}{U},2,1,C,,bfc43585-55ac-4d58-9e80-b19a7c8c8662,chr
Dandan,,2025-10-01T21:13:58,-,,,Regular,,{U}{U},2,1,C,,bfc43585-55ac-4d58-9e80-b19a7c8c8662,chr
Dandan,,2025-10-01T21:14:15,-,,,Regular,,{U}{U},2,1,C,,bfc43585-55ac-4d58-9e80-b19a7c8c8662,chr
Swords to Plowshares,,2025-10-04T20:46:39,-,,,Regular,,{W},1,1,U,,5ae3067d-768b-40e7-80d6-08cc42f162b6,dmr
Belbe's Portal,,2025-10-04T02:04:25,-,,,Regular,,{5},5,1,R,,fb4eeea1-693e-475c-a209-8a0464df8081,nem
Island,,2025-10-01T21:13:34,-,,,Regular,,,0,1,C,,c727a648-3ad1-428e-902f-52ad6a6f1c4c,wc02
Sengir Vampire,,2025-10-01T19:45:55,-,,,Regular,,{3}{B}{B},5,1,U,,fa35113b-5242-41f4-a989-42f2cd8002b6,3ed
Sunstrike Legionnaire,,2025-10-04T18:46:12,-,,,Regular,,{1}{W},2,1,R,,0f5d519a-9f11-4b10-97ad-edccfda639bb,lgn
Tsabo's Decree,,2025-10-01T20:31:28,-,,,Regular,,{5}{B},6,1,R,,0c1a0ebd-1add-49e6-b5e6-5b26abb1de88,inv
Blasted Landscape,,2025-10-03T23:54:33,-,,,Regular,,,0,1,U,,ac71d910-6c50-4894-8092-d39cbb7a83b4,usg
Wellwisher,,2025-10-01T22:18:05,-,,,Regular,,{1}{G},2,1,C,,be95ab7c-0e77-4293-aa48-ee54902a363f,ons
Wellwisher,,2025-10-01T22:18:09,-,,,Regular,,{1}{G},2,1,C,,be95ab7c-0e77-4293-aa48-ee54902a363f,ons
Wellwisher,,2025-10-01T22:18:56,-,,,Regular,,{1}{G},2,1,C,,be95ab7c-0e77-4293-aa48-ee54902a363f,ons
Deadeye Navigator,,2025-10-01T21:00:52,-,foil,foil,Regular,,{4}{U}{U},6,1,R,,21ebcdf1-20a3-4e6b-aa16-672333e4f969,inr
Cursed Mirror,,2025-10-01T21:03:04,-,,,Regular,,{2}{R},3,1,R,,a29473ee-1a11-42b8-8d14-34051208f35b,brc
Temur Battle Rage,,2025-10-01T23:20:39,-,,,Regular,,{1}{R},2,1,S,,d6af20a0-ef9b-4827-a9ef-4958b9d80820,tsr
Carrionette,,2025-10-01T19:21:12,-,,,Regular,,{1}{B},2,1,R,,884e19fb-67a4-42d8-b163-720a99cb8506,tmp
Celestial Convergence,,2025-10-04T21:42:33,-,,,Regular,,{2}{W}{W},4,1,R,,e8e5c9ca-b453-488b-8702-fc74907a8335,pcy
Ancient Ooze,,2025-10-01T22:34:05,-,,,Regular,,{5}{G}{G},7,1,R,,3b57b41c-f99c-4525-8541-f025b7e31974,scg
Goblin War Strike,,2025-10-01T23:29:28,-,,,Regular,,{R},1,1,C,,dce59945-37a2-4f09-8831-9d44b4a59ea7,scg
Goblin War Strike,,2025-10-01T23:29:32,-,,,Regular,,{R},1,1,C,,dce59945-37a2-4f09-8831-9d44b4a59ea7,scg
Goblin War Strike,,2025-10-01T23:29:35,-,,,Regular,,{R},1,1,C,,dce59945-37a2-4f09-8831-9d44b4a59ea7,scg
Goblin War Strike,,2025-10-01T23:29:38,-,,,Regular,,{R},1,1,C,,dce59945-37a2-4f09-8831-9d44b4a59ea7,scg
Plague Spitter,,2025-10-01T19:26:18,-,,,Regular,,{2}{B},3,1,U,,8845e6bd-40ee-45ca-a099-53f19ff20a8a,inv
Rishkar's Expertise,,2025-10-01T22:42:45,-,,,Regular,,{4}{G}{G},6,1,R,,9542c2ea-5ac9-400a-80f8-3486695f024e,pw25
Callous Oppressor,,2025-10-04T10:14:22,-,,,Regular,,{1}{U}{U},3,1,R,,b3dd3ce7-e0e3-4412-9983-ff933584f59b,ons
Stronghold Assassin,,2025-10-01T19:22:35,-,,,Regular,,{1}{B}{B},3,1,R,,cc0f043c-efb3-4392-ae25-b3ec180b0cb2,sth
Mass Hysteria,,2025-10-01T23:38:58,-,,,Regular,,{R},1,1,R,,291760e5-569d-486d-ae5e-4096ec99b5cf,inr
Pulsemage Advocate,,2025-10-04T18:51:30,-,,,Regular,,{2}{W},3,1,R,,0dce0e8f-9ad6-42b6-af61-c883613efc97,jud
Pulsemage Advocate,,2025-10-04T18:51:36,-,,,Regular,,{2}{W},3,1,R,,0dce0e8f-9ad6-42b6-af61-c883613efc97,jud
Brightstone Ritual,,2025-10-01T23:17:47,-,,,Regular,,{R},1,1,C,,5b08b0a6-c94e-4407-8a24-c8202497b5f2,ons
Brightstone Ritual,,2025-10-01T23:18:11,-,,,Regular,,{R},1,1,C,,5b08b0a6-c94e-4407-8a24-c8202497b5f2,ons
Mizzix's Mastery,,2025-10-01T23:34:51,-,,,Regular,,{3}{R},4,1,R,,29cc486f-7800-481f-a2f1-ae3302fcaa55,rvr
Parallel Thoughts,,2025-10-04T13:27:38,-,,,Regular,,{3}{U}{U},5,1,R,,d913c541-a8fb-4383-bbab-988be3e0f5d5,scg
Parallel Thoughts,,2025-10-04T13:27:42,-,,,Regular,,{3}{U}{U},5,1,R,,d913c541-a8fb-4383-bbab-988be3e0f5d5,scg
Weird Harvest,,2025-10-01T22:39:59,-,,,Regular,,{X}{G}{G},2,1,R,,3cdfa8b3-393b-4bb6-9265-faa4ab7126d2,ons
Voidmage Prodigy,,2025-10-04T10:10:17,-,,,Regular,,{U}{U},2,1,R,,7441e7f9-a326-4f61-b7b1-e0dbed06046f,ons
Voidmage Prodigy,,2025-10-04T10:12:07,-,,,Regular,,{U}{U},2,1,R,,7441e7f9-a326-4f61-b7b1-e0dbed06046f,ons
Aetherize,,2025-10-04T11:36:00,-,,,Regular,,{3}{U},4,1,U,,10d02d37-28ef-461b-9ab4-b17e81f9b85e,rvr
Mesmeric Fiend,,2025-10-01T19:20:03,-,,,Regular,,{1}{B},2,1,C,,b6edd4ea-c587-4d93-a675-4cdec3e0b1ca,tor
Second Harvest,,2025-10-01T22:38:27,-,,,Regular,,{2}{G}{G},4,1,R,,a1ed6d4f-9c1b-4007-899a-e2209996dd0d,inr
Second Harvest,,2025-10-01T22:38:31,-,,,Regular,,{2}{G}{G},4,1,R,,a1ed6d4f-9c1b-4007-899a-e2209996dd0d,inr
Spelljack,,2025-10-04T11:38:16,-,,,Regular,,{3}{U}{U}{U},6,1,R,,3eda8c7b-ce35-482a-bece-52a30cc78a9a,jud
Spelljack,,2025-10-04T11:38:21,-,,,Regular,,{3}{U}{U}{U},6,1,R,,3eda8c7b-ce35-482a-bece-52a30cc78a9a,jud
Tainted Peak,,2025-10-04T00:01:26,-,,,Regular,,,0,1,U,,4dcaaabe-e1d7-4047-9960-79178af3d903,tor
Dress Down,,2025-10-04T13:23:01,-,,,Regular,,{1}{U},2,1,R,,9b0c8057-bac5-4160-9b30-bfe0cfc37602,h2r
Sunscape Familiar,,2025-10-04T18:46:01,-,,,Regular,,{1}{W},2,1,C,,9621f341-bf85-4b77-bf19-2fb013b4c955,pls
Verdeloth the Ancient,,2025-10-01T22:06:17,-,,,Regular,,{4}{G}{G},6,1,R,,72d5fab1-fa20-4006-b19d-179d36238c9b,inv
Ivory Mask,,2025-10-04T21:42:10,-,,,Regular,,{2}{W}{W},4,1,R,,35ea3762-a419-412c-b2bd-0a40902d8d51,mmq
Saprazzan Heir,,2025-10-04T10:09:58,-,,,Regular,,{1}{U},2,1,R,,0e3d913d-2dcf-4747-8169-0c44ec895864,mmq
Avatar of Might,,2025-10-01T22:34:03,-,,,Regular,,{6}{G}{G},8,1,R,,c97614db-167e-4ede-96bd-77ed90b57d4e,pcy
Divine Presence,,2025-10-04T21:39:15,-,,,Regular,,{2}{W},3,1,R,,28cb898d-d6ce-410a-83bf-37962cca2735,inv
Gravecrawler,,2025-10-01T19:15:45,-,,,Regular,,{B},1,1,R,,af50a9a4-a03e-4217-abcc-07c0e5e0f5ef,inr
Hypnotic Specter,,2025-10-01T19:28:20,-,,,Regular,,{1}{B}{B},3,1,U,,b5900350-be08-4904-8f1b-cc180ed08485,4ed
Counterspell,,2025-10-04T11:33:09,-,,,Regular,,{U}{U},2,1,C,,29bb1b85-9444-4bfa-b622-092a6873631c,7ed
Counterspell,,2025-10-04T11:33:12,-,,,Regular,,{U}{U},2,1,C,,29bb1b85-9444-4bfa-b622-092a6873631c,7ed
Counterspell,,2025-10-04T11:33:24,-,,,Regular,,{U}{U},2,1,C,,29bb1b85-9444-4bfa-b622-092a6873631c,7ed
Counterspell,,2025-10-04T11:33:32,-,,,Regular,,{U}{U},2,1,C,,29bb1b85-9444-4bfa-b622-092a6873631c,7ed
Counterspell,,2025-10-04T11:33:47,-,,,Regular,,{U}{U},2,1,C,,29bb1b85-9444-4bfa-b622-092a6873631c,7ed
Counterspell,,2025-10-04T11:33:51,-,,,Regular,,{U}{U},2,1,C,,29bb1b85-9444-4bfa-b622-092a6873631c,7ed
Death Pits of Rath,,2025-10-01T20:47:05,-,,,Regular,,{3}{B}{B},5,1,R,,72122e8f-97ab-495e-aade-5d736c432873,tmp
Squee's Revenge,,2025-10-03T23:37:42,-,,,Regular,,{1}{U}{R},3,1,U,,664c8130-311b-4f65-853d-02f8e57ebe5c,phed
Squee's Revenge,,2025-10-03T23:37:59,-,,,Regular,,{1}{U}{R},3,1,U,,664c8130-311b-4f65-853d-02f8e57ebe5c,phed
Squee's Revenge,,2025-10-03T23:38:01,-,,,Regular,,{1}{U}{R},3,1,U,,664c8130-311b-4f65-853d-02f8e57ebe5c,phed
Vampire Hexmage,,2025-10-01T19:21:00,-,,,Regular,,{B}{B},2,1,S,,d945e64f-cbe9-4b72-aaec-0b97be1e12d2,tsr
Triangle of War,,2025-10-04T00:11:34,-,,,Regular,,{1},1,1,R,Reserved List,4c1d7d4d-bed7-4d28-a304-ad33f42e9831,vis
Cloud Pirates,,2025-10-04T10:09:21,-,,,Regular,,{U},1,1,C,,9f7386c6-d17a-4c7d-884d-2471b87d8b8e,por
Plains,,2025-10-01T21:10:39,-,,,Regular,,,0,1,C,,51b0dd0f-8ad8-4292-9df6-7b28ab4605e3,ody
Plains,,2025-10-04T23:16:36,-,,,Regular,,,0,1,C,,51b0dd0f-8ad8-4292-9df6-7b28ab4605e3,ody
Seeker of Skybreak,,2025-10-01T21:03:55,-,,,Regular,,{1}{G},2,1,C,,d27b91fb-c2b5-4bc2-b245-40ed87e8ebac,brb
Quirion Druid,,2025-10-01T22:21:33,-,,,Regular,,{2}{G},3,1,R,Reserved List,8ca5319a-5c26-487f-ba87-d317633122ba,vis
Quirion Druid,,2025-10-01T22:25:12,-,,,Regular,,{2}{G},3,1,R,Reserved List,8ca5319a-5c26-487f-ba87-d317633122ba,vis
Phyrexian Delver,,2025-10-01T19:46:33,-,,,Regular,,{3}{B}{B},5,1,R,,e66d87a5-7b67-4ec5-b5e2-518d67123118,inv
Dandan,,2025-10-01T21:13:32,-,,,Regular,,{U}{U},2,1,C,,9ac60e8c-ef5b-4893-b3e5-4a54cb0a0d3a,5ed
Dandan,,2025-10-01T21:13:43,-,,,Regular,,{U}{U},2,1,C,,9ac60e8c-ef5b-4893-b3e5-4a54cb0a0d3a,5ed
Dandan,,2025-10-01T21:14:57,-,,,Regular,,{U}{U},2,1,C,,9ac60e8c-ef5b-4893-b3e5-4a54cb0a0d3a,5ed
Careful Study,,2025-10-01T21:12:48,-,,,Regular,,{U},1,1,C,,dea15b53-2940-40e7-8d48-8ec11341da83,ody
Careful Study,,2025-10-01T21:15:04,-,,,Regular,,{U},1,1,C,,dea15b53-2940-40e7-8d48-8ec11341da83,ody
Careful Study,,2025-10-04T11:39:59,-,,,Regular,,{U},1,1,C,,dea15b53-2940-40e7-8d48-8ec11341da83,ody
Careful Study,,2025-10-04T11:40:02,-,,,Regular,,{U},1,1,C,,dea15b53-2940-40e7-8d48-8ec11341da83,ody
Careful Study,,2025-10-04T11:40:22,-,,,Regular,,{U},1,1,C,,dea15b53-2940-40e7-8d48-8ec11341da83,ody
Veteran Bodyguard,,2025-10-04T20:41:28,-,,,Regular,,{3}{W}{W},5,1,R,Reserved List,bded2d91-7f94-4fd1-8102-8e8511fcff22,cei
Skyship Weatherlight,,2025-10-04T01:59:59,-,,,Regular,,{4},4,1,R,,63f5498b-bb12-48ec-811b-b52e45ffddaf,pls
Diplomatic Immunity,,2025-10-04T13:30:42,-,,,Regular,,{1}{U},2,1,C,,fb1e610e-a4a2-460b-8e4c-13674badbce3,mmq
Supreme Verdict,,2025-10-03T20:15:31,-,,,Regular,,{1}{W}{W}{U},4,1,R,,891860b6-3e68-4b8e-8bde-1e5c4c1a4366,rvr
Island,,2025-10-01T21:15:13,-,,,Regular,,,0,1,C,,8e4ce9ff-c295-475b-b9fa-88ed65a84f35,usg
Muddle the Mixture,,2025-10-01T21:00:34,-,,,Regular,,{U}{U},2,1,U,,e3585baf-be10-456e-968d-7a3fa4f06060,rvr
Thran Turbine,,2025-10-04T00:12:06,-,,,Regular,,{1},1,1,U,,791c310f-b50d-4993-9add-9f585f6172af,usg
Thwart,,2025-10-04T11:37:14,-,,,Regular,,{2}{U}{U},4,1,U,,c12a0717-e9ea-4be3-a29f-179671ed4489,mmq
Counterspell,,2025-10-01T21:00:39,-,,,Regular,,{U}{U},2,1,C,,aedbcbaa-40f0-485f-8427-778edc2d2ec0,ice
Delver of Secrets // Insectile Aberration,,2025-10-04T10:08:42,-,,,Regular,,{U},1,1,C,,871c4ccc-5a14-4583-b4c7-6f2d2aeb8253,inr
Delver of Secrets // Insectile Aberration,,2025-10-04T10:08:45,-,,,Regular,,{U},1,1,C,,871c4ccc-5a14-4583-b4c7-6f2d2aeb8253,inr
Mishra's Helix,,2025-10-04T02:03:41,-,,,Regular,,{5},5,1,R,,5c62507f-465d-45e9-96bf-06671d19e79e,usg
"Etali, Primal Storm",,2025-10-01T22:56:08,-,,,Regular,,{4}{R}{R},6,1,S,,b0f9f8b0-f0de-4dff-a8ea-857919366000,tsr
Guilty Conscience,,2025-10-04T23:11:37,-,,,Regular,,{W},1,1,C,,67b8701c-0f03-4ad0-9097-3caf885abd59,scg
Guilty Conscience,,2025-10-04T23:11:42,-,,,Regular,,{W},1,1,C,,67b8701c-0f03-4ad0-9097-3caf885abd59,scg
Spiritmonger,,2025-10-03T23:37:08,-,,,Regular,,{3}{B}{G},5,1,R,,b96d6e67-f690-4f19-bb25-a7c2d2aaf42f,apc
Mangara's Tome,,2025-10-04T02:03:22,-,,,Regular,,{5},5,1,R,Reserved List,557ebacf-4a8f-4548-a142-533b7adfdac3,mir
Nature's Chosen,,2025-10-01T22:46:07,-,,,Regular,,{G},1,1,U,,7bd0b831-9d7e-40ce-8514-e852daee1a9e,all
Monkey Cage,,2025-10-04T02:04:08,-,,,Regular,,{5},5,1,R,,07f6be53-7a20-4e6b-a6ce-11cba06af8cb,mmq
Dual Nature,,2025-10-01T22:45:54,-,,,Regular,,{4}{G}{G},6,1,R,,6890e414-d7e1-4320-924c-083e65a2ae72,pcy
Mine Layer,,2025-10-01T23:11:14,-,,,Regular,,{3}{R},4,1,R,,497efda1-5013-45d2-b717-b0296218c42b,ody
Copper Gnomes,,2025-10-04T00:06:26,-,,,Regular,,{2},2,1,R,,d5e326b7-6f6a-4249-a315-c5f017931c73,usg
Dragon Arch,,2025-10-04T02:03:27,-,,,Regular,,{5},5,1,U,,eec581b8-e509-420c-b142-afaa6dd06cc8,apc
Dragon Arch,,2025-10-04T02:04:34,-,,,Regular,,{5},5,1,U,,eec581b8-e509-420c-b142-afaa6dd06cc8,apc
Pyrotechnics,,2025-10-01T23:35:29,-,,,Regular,,{4}{R},5,1,U,,d6dd3f91-6651-4d32-8c9b-fa91c002ea24,itp
Guiltfeeder,,2025-10-01T19:46:08,-,,,Regular,,{3}{B}{B},5,1,R,,e2e9af4e-bd02-4d91-898f-68d192446904,jud
Lightning Bolt,,2025-10-01T23:17:18,-,,,Regular,,{R},1,1,C,,9521375e-0bc1-45ef-b513-6d332a25f9d2,4ed
Salt Flats,,2025-10-04T00:03:12,-,,,Regular,,,0,1,R,,224cb63f-9af0-4b00-ba0b-0b604abf20c8,tmp
Polymorph,,2025-10-04T13:20:25,-,,,Regular,,{3}{U},4,1,R,,fbae8702-a152-4c53-8a76-691a221f2475,mir
Daru Warchief,,2025-10-04T18:57:38,-,,,Regular,,{2}{W}{W},4,1,U,,2630d3b5-8f3a-4aad-a45e-22a7979429f3,scg
Daru Warchief,,2025-10-04T18:57:44,-,,,Regular,,{2}{W}{W},4,1,U,,2630d3b5-8f3a-4aad-a45e-22a7979429f3,scg
Snow-Covered Forest,,2025-10-01T22:50:26,-,,,Regular,,,0,1,C,,4c0ad95c-d62c-4138-ada0-fa39a63a449e,ice
Thespian's Stage,,2025-10-01T21:11:04,-,,,Regular,,,0,1,R,,75129f63-423c-478d-be25-a4e113d8204e,rvr
Intrepid Hero,,2025-10-04T18:51:47,-,,,Regular,,{2}{W},3,1,R,,0f2a5c67-f76a-4021-959e-3e084a06b80f,usg
Overmaster,,2025-10-04T02:08:47,-,,,Regular,,{R},1,1,R,,afd2e0f0-8a8e-4021-bd24-aff1a3212345,tor
Rootwater Thief,,2025-10-04T10:12:04,-,,,Regular,,{1}{U},2,1,R,,38addef3-1dd7-41a1-9706-3be5c86a58c9,nem
Evolutionary Leap,,2025-10-01T22:44:19,-,,,Regular,,{1}{G},2,1,S,,c731ba3b-3c48-472b-88ec-05205690e703,tsr
Evolutionary Leap,,2025-10-01T22:44:23,-,,,Regular,,{1}{G},2,1,S,,c731ba3b-3c48-472b-88ec-05205690e703,tsr
Soothsaying,,2025-10-04T13:21:53,-,,,Regular,,{U},1,1,U,,def384ff-1b6f-4c4f-8151-3c72c29b63ce,mmq
Planar Portal,,2025-10-04T02:04:42,-,,,Regular,,{6},6,1,R,,24315eaa-ef55-4fd6-9145-e75b3de6f492,inv
Primal Order,,2025-10-01T22:45:06,-,,,Regular,,{2}{G}{G},4,1,R,,21a3b8f7-c794-40ef-9ebd-dec5357260d4,hml
Equilibrium,,2025-10-04T13:24:31,-,,,Regular,,{1}{U}{U},3,1,R,,460b2ec6-0180-4214-acca-c9eed778ef50,exo
Aether Barrier,,2025-10-04T13:25:53,-,,,Regular,,{2}{U},3,1,R,,36298f9f-12cc-43bd-adda-ccabd67a9568,nem
Tectonic Instability,,2025-10-01T23:40:01,-,,,Regular,,{2}{R},3,1,R,,0476cc6b-ecc6-44d6-9f44-a90d4ee85daa,inv
